avg_cpu_util,slo_preservation,total_cpu_shares,cpu_shares_others,num_containers,arrival_rate,vertical_scaling,horizontal_action,reward
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,201,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,12,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,194,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,189,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,27,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,244,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,141,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,120,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,50,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,38,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,212,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,190,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,54,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,126,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,8,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,59,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,243,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,9,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,21,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,119,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,118,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,97,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,101,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,72,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,254,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,140,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,217,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,201,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,32,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,245,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,193,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,95,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,107,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,13,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,91,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,93,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,98,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,107,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,236,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,20,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,98,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,58,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,83,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,119,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,214,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,91,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,191,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,149,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,19,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,110,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,52,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,86,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,41,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,58,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,33,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,99,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,205,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,116,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,116,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,189,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,103,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,21,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,41,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,45,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,17,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,47,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,236,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,218,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,167,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,200,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,32,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,220,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,69,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,228,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,112,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,212,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,144,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,62,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,95,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,97,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,161,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,152,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,53,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,162,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,65,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,106,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,219,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,219,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,194,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,226,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,81,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,16,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,74,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,135,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,24,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,151,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,99,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,40,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,120,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,72,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,91,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,187,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,88,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,14,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,14,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,43,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,176,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,120,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,204,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,94,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,45,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,18,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,70,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,37,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,166,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,160,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,48,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,198,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,144,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,29,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,137,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,227,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,22,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,54,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,181,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,153,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,17,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,134,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,247,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,80,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,152,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,68,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,222,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,125,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,135,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,204,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,216,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,27,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,154,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,250,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,11,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,130,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,77,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,166,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,237,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,10,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,101,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,109,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,53,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,94,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,77,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,106,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,181,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,122,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,202,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,64,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,226,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,33,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,125,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,195,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,55,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,56,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,125,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,108,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,206,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,246,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,239,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,242,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,28,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,110,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,138,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,141,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,40,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,156,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,58,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,215,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,231,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,30,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,90,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,127,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,121,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,102,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,163,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,227,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,6,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,43,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,246,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,11,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,20,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,119,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,52,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,52,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,91,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,184,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,75,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,120,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,15,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,136,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,121,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,63,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,256,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,223,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,87,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,132,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,124,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,90,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,151,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,125,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,212,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,173,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,129,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,244,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,183,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,10,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,35,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,86,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,64,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,47,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,255,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,46,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,250,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,64,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,194,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,191,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,227,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,146,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,108,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,136,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,18,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,208,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,217,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,80,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,184,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,245,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,31,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,131,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,256,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,113,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,11,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,177,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,22,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,8,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,191,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,50,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,2,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,105,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,73,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,41,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,84,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,68,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,62,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,97,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,86,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,127,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,164,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,204,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,241,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,63,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,67,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,179,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,83,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,56,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,222,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,252,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,146,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,163,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,256,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,212,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,123,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,147,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,131,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,7,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,196,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,151,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,43,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,89,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,118,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,32,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,187,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,228,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,176,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,183,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,46,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,181,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,178,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,175,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,5,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,233,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,93,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,167,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,19,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,59,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,251,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,220,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,251,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,132,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,83,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,17,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,157,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,54,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,183,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,128,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,94,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,42,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,220,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,173,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,237,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,241,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,185,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,113,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,90,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,203,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,256,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,149,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,253,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,189,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,176,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,211,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,147,0,0.6481481481481481
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,0,182,-1
0.2962962962962963,1.0,0.45,0.0,0.45,0.4,1.125,111,0,0.6481481481481481
